county_geo,geoid,name
36087,3610341,"BUCHANAN, VILLAGE OF"
36087,3615400,"CHESTNUT RIDGE, VILLAGE OF"
36087,3608715968,"CLARKSTOWN, TOWN OF"
36087,3617739,"CONGERS, VILLAGE OF"
36087,3619213,"CROTON-ON-HUDSON, VILLAGE OF"
36087,3619290,"CRUGERS, VILLAGE OF"
36087,3620698,"DOBBS FERRY, VILLAGE OF"
36087,3629872,"GRAND VIEW-ON-HUDSON, VILLAGE OF"
36087,3632710,"HASTINGS-ON-HUDSON, VILLAGE OF"
36087,3608732765,"HAVERSTRAW, TOWN OF"
36087,3632754,"HAVERSTRAW, VILLAGE OF"
36087,3634660,"HILLBURN, VILLAGE OF"
36087,3634693,"HILLCREST, VILLAGE OF"
36087,3637803,"IRVINGTON, VILLAGE OF"
36087,3638934,"KASER, VILLAGE OF"
36087,3648010,"MONSEY, VILLAGE OF"
36087,3648090,"MONTEBELLO, VILLAGE OF"
36087,3648879,"MOUNT IVY, VILLAGE OF"
36087,3649407,"NANUET, VILLAGE OF"
36087,3650100,"NEW CITY, VILLAGE OF"
36087,3650353,"NEW HEMPSTEAD, VILLAGE OF"
36087,3650705,"NEW SQUARE, VILLAGE OF"
36087,3654100,"NYACK, VILLAGE OF"
36087,3655167,"ORANGEBURG, VILLAGE OF"
36087,3608755211,"ORANGETOWN, TOWN OF"
36087,3655530,"OSSINING, VILLAGE OF"
36087,3656902,"PEARL RIVER, VILLAGE OF"
36087,3656979,"PEEKSKILL, VILLAGE OF"
36087,3657749,"PIERMONT, VILLAGE OF"
36087,3658992,"POMONA, VILLAGE OF"
36087,3608760510,"RAMAPO, TOWN OF"
36087,36087,ROCKLAND COUNTY
36087,3667638,"SLEEPY HOLLOW, VILLAGE OF"
36087,3667708,"SLOATSBURG, VILLAGE OF"
36087,3669441,"SOUTH NYACK, VILLAGE OF"
36087,3670068,"SPARKILL, VILLAGE OF"
36087,3670420,"SPRING VALLEY, VILLAGE OF"
36087,3608771674,"STONY POINT, TOWN OF"
36087,3671663,"STONY POINT, VILLAGE OF"
36087,3671894,"SUFFERN, VILLAGE OF"
36087,3673154,"TAPPAN, VILLAGE OF"
36087,3673176,"TARRYTOWN, VILLAGE OF"
36087,3673583,"THIELLS, VILLAGE OF"
36087,3676386,"UPPER NYACK, VILLAGE OF"
36087,3676661,"VALLEY COTTAGE, VILLAGE OF"
36087,3677574,"VIOLA, VILLAGE OF"
36087,3679174,"WESLEY HILLS, VILLAGE OF"
36087,3680203,"WEST HAVERSTRAW, VILLAGE OF"
36087,3680599,"WEST NYACK, VILLAGE OF"
36087,3682750,"WOODBURY, VILLAGE OF"
36089,3607960,"BRASHER FALLS, VILLAGE OF"
36089,3608907938,"BRASHER, TOWN OF"
36089,3608912342,"CANTON, TOWN OF"
36089,3612331,"CANTON, VILLAGE OF"
36089,3608915792,"CLARE, TOWN OF"
36089,3608916287,"CLIFTON, TOWN OF"
36089,3608917409,"COLTON, TOWN OF"
36089,3617398,"COLTON, VILLAGE OF"
36089,3618817,"CRANBERRY LAKE, VILLAGE OF"
36089,3620049,"DEKALB JUNCTION, VILLAGE OF"
36089,3608920038,"DE KALB, TOWN OF"
36089,3608920335,"DE PEYSTER, TOWN OF"
36089,3608923646,"EDWARDS, TOWN OF"
36089,3623635,"EDWARDS, VILLAGE OF"
36089,3608925791,"FINE, TOWN OF"
36089,3608927100,"FOWLER, TOWN OF"
36089,3608929608,"GOUVERNEUR, TOWN OF"
36089,3629597,"GOUVERNEUR, VILLAGE OF"
36089,3631346,"HAILESBORO, VILLAGE OF"
36089,3608931841,"HAMMOND, TOWN OF"
36089,3631830,"HAMMOND, VILLAGE OF"
36089,3632006,"HANNAWA FALLS, VILLAGE OF"
36089,3632424,"HARRISVILLE, VILLAGE OF"
36089,3608934176,"HERMON, TOWN OF"
36089,3634165,"HERMON, VILLAGE OF"
36089,3634264,"HEUVELTON, VILLAGE OF"
36089,3608935595,"HOPKINTON, TOWN OF"
36089,3608941564,"LAWRENCE, TOWN OF"
36089,3608942631,"LISBON, TOWN OF"
36089,3608943588,"LOUISVILLE, TOWN OF"
36089,3608944391,"MACOMB, TOWN OF"
36089,3608944490,"MADRID, TOWN OF"
36089,3644479,"MADRID, VILLAGE OF"
36089,3608946030,"MASSENA, TOWN OF"
36089,3646019,"MASSENA, VILLAGE OF"
36089,3608948582,"MORRISTOWN, TOWN OF"
36089,3648571,"MORRISTOWN, VILLAGE OF"
36089,3608951330,"NORFOLK, TOWN OF"
36089,3651319,"NORFOLK, VILLAGE OF"
36089,3654012,"NORWOOD, VILLAGE OF"
36089,3608954485,"OGDENSBURG, CITY OF"
36089,3654485,"OGDENSBURG, VILLAGE OF"
36089,3608955563,"OSWEGATCHIE, TOWN OF"
36089,3608956374,"PARISHVILLE, TOWN OF"
36089,3656363,"PARISHVILLE, VILLAGE OF"
36089,3608957716,"PIERCEFIELD, TOWN OF"
36089,3608957771,"PIERREPONT, TOWN OF"
36089,3608958266,"PITCAIRN, TOWN OF"
36089,3608959575,"POTSDAM, TOWN OF"
36089,3659564,"POTSDAM, VILLAGE OF"
36089,3661159,"RENSSELAER FALLS, VILLAGE OF"
36089,3661621,"RICHVILLE, VILLAGE OF"
36089,3608963858,"ROSSIE, TOWN OF"
36089,3608964221,"RUSSELL, TOWN OF"
36089,3670849,"STAR LAKE, VILLAGE OF"
36089,36089,ST. LAWRENCE COUNTY
36089,3608971410,"STOCKHOLM, TOWN OF"
36089,3608977739,"WADDINGTON, TOWN OF"
36089,3677728,"WADDINGTON, VILLAGE OF"
36089,3682612,"WINTHROP, VILLAGE OF"
36091,3604253,"BALLSTON SPA, VILLAGE OF"
36091,3609104220,"BALLSTON, TOWN OF"
36091,3609113926,"CHARLTON, TOWN OF"
36091,3609116353,"CLIFTON PARK, TOWN OF"
36091,3616749,"COHOES, VILLAGE OF"
36091,3609118223,"CORINTH, TOWN OF"
36091,3618212,"CORINTH, VILLAGE OF"
36091,3618542,"COUNTRY KNOLLS, VILLAGE OF"
36091,3609119807,"DAY, TOWN OF"
36091,3622084,"EAST GLENVILLE, VILLAGE OF"
36091,3609123591,"EDINBURG, TOWN OF"
36091,3626770,"FORT EDWARD, VILLAGE OF"
36091,3609128112,"GALWAY, TOWN OF"
36091,3628101,"GALWAY, VILLAGE OF"
36091,3629333,"GLENS FALLS, VILLAGE OF"
36091,3609130444,"GREENFIELD, TOWN OF"
36091,3609131269,"HADLEY, TOWN OF"
36091,3631258,"HADLEY, VILLAGE OF"
36091,3609131489,"HALFMOON, TOWN OF"
36091,3635980,"HUDSON FALLS, VILLAGE OF"
36091,3640651,"LAKE LUZERNE, VILLAGE OF"
36091,3609144743,"MALTA, TOWN OF"
36091,3609146360,"MECHANICVILLE, CITY OF"
36091,3646360,"MECHANICVILLE, VILLAGE OF"
36091,3609147537,"MILTON, TOWN OF"
36091,3647548,"MILTON, VILLAGE OF"
36091,3609148318,"MOREAU, TOWN OF"
36091,3651467,"NORTH BALLSTON SPA, VILLAGE OF"
36091,3609153737,"NORTHUMBERLAND, TOWN OF"
36091,3609159949,"PROVIDENCE, TOWN OF"
36091,3663957,"ROUND LAKE, VILLAGE OF"
36091,36091,SARATOGA COUNTY
36091,3609165255,"SARATOGA SPRINGS, CITY OF"
36091,3665255,"SARATOGA SPRINGS, VILLAGE OF"
36091,3609165244,"SARATOGA, TOWN OF"
36091,3665750,"SCHUYLERVILLE, VILLAGE OF"
36091,3669078,"SOUTH GLENS FALLS, VILLAGE OF"
36091,3609171333,"STILLWATER, TOWN OF"
36091,3671322,"STILLWATER, VILLAGE OF"
36091,3675484,"TROY, VILLAGE OF"
36091,3677431,"VICTORY, VILLAGE OF"
36091,3609178531,"WATERFORD, TOWN OF"
36091,3678520,"WATERFORD, VILLAGE OF"
36091,3680082,"WEST GLENS FALLS, VILLAGE OF"
36091,3609182403,"WILTON, TOWN OF"
36093,3620082,"DELANSON, VILLAGE OF"
36093,3620989,"DUANE LAKE, VILLAGE OF"
36093,3609321006,"DUANESBURG, TOWN OF"
36093,3620995,"DUANESBURG, VILLAGE OF"
36093,3622084,"EAST GLENVILLE, VILLAGE OF"
36093,3624713,"ESPERANCE, VILLAGE OF"
36093,3609329366,"GLENVILLE, TOWN OF"
36093,3645573,"MARIAVILLE LAKE, VILLAGE OF"
36093,3609351264,"NISKAYUNA, TOWN OF"
36093,3651262,"NISKAYUNA, VILLAGE OF"
36093,3609359861,"PRINCETOWN, TOWN OF"
36093,3609363935,"ROTTERDAM, TOWN OF"
36093,3663924,"ROTTERDAM, VILLAGE OF"
36093,3609365508,"SCHENECTADY, CITY OF"
36093,36093,SCHENECTADY COUNTY
36093,3665508,"SCHENECTADY, VILLAGE OF"
36093,3665893,"SCOTIA, VILLAGE OF"
36095,3609506893,"BLENHEIM, TOWN OF"
36095,3609510154,"BROOME, TOWN OF"
36095,3609512452,"CARLISLE, TOWN OF"
36095,3613530,"CENTRAL BRIDGE, VILLAGE OF"
36095,3609516639,"COBLESKILL, TOWN OF"
36095,3616628,"COBLESKILL, VILLAGE OF"
36095,3609517651,"CONESVILLE, TOWN OF"
36095,3609524724,"ESPERANCE, TOWN OF"
36095,3624713,"ESPERANCE, VILLAGE OF"
36095,3609527826,"FULTON, TOWN OF"
36095,3609528981,"GILBOA, TOWN OF"
36095,3609538440,"JEFFERSON, TOWN OF"
36095,3609546855,"MIDDLEBURGH, TOWN OF"
36095,3646866,"MIDDLEBURGH, VILLAGE OF"
36095,3659740,"PRATTSVILLE, VILLAGE OF"
36095,3659831,"PRESTON-POTTER HOLLOW, VILLAGE OF"
36095,3609561599,"RICHMONDVILLE, TOWN OF"
36095,3661588,"RICHMONDVILLE, VILLAGE OF"
36095,36095,SCHOHARIE COUNTY
36095,3609565596,"SCHOHARIE, TOWN OF"
36095,3665585,"SCHOHARIE, VILLAGE OF"
36095,3609566542,"SEWARD, TOWN OF"
36095,3666663,"SHARON SPRINGS, VILLAGE OF"
36095,3609566641,"SHARON, TOWN OF"
36095,3609572070,"SUMMIT, TOWN OF"
36095,3609583195,"WRIGHT, TOWN OF"
36097,3611132,"BURDETT, VILLAGE OF"
36097,3609712914,"CATHARINE, TOWN OF"
36097,3609713112,"CAYUTA, TOWN OF"
36097,3609720676,"DIX, TOWN OF"
36097,3609733073,"HECTOR, TOWN OF"
36097,3648197,"MONTOUR FALLS, VILLAGE OF"
36097,3609748186,"MONTOUR, TOWN OF"
36097,3654452,"ODESSA, VILLAGE OF"
36097,3609755156,"ORANGE, TOWN OF"
36097,3609760763,"READING, TOWN OF"
36097,36097,SCHUYLER COUNTY
36097,3609775924,"TYRONE, TOWN OF"
36097,3678696,"WATKINS GLEN, VILLAGE OF"
36099,3613068,"CAYUGA, VILLAGE OF"
36099,3609918663,"COVERT, TOWN OF"
36099,3609925505,"FAYETTE, TOWN OF"
36099,3609928640,"GENEVA, CITY OF"
36099,3628640,"GENEVA, VILLAGE OF"
36099,3637528,"INTERLAKEN, VILLAGE OF"
36099,3609938858,"JUNIUS, TOWN OF"
36099,3609943225,"LODI, TOWN OF"
36099,3643214,"LODI, VILLAGE OF"
36099,3609955827,"OVID, TOWN OF"
36099,3655816,"OVID, VILLAGE OF"
36099,3609963440,"ROMULUS, TOWN OF"
36099,3663429,"ROMULUS, VILLAGE OF"
36099,36099,SENECA COUNTY
36099,3609966333,"SENECA FALLS, TOWN OF"
36099,3666322,"SENECA FALLS, VILLAGE OF"
36099,3675506,"TRUMANSBURG, VILLAGE OF"
36099,3609975902,"TYRE, TOWN OF"
36099,3609976958,"VARICK, TOWN OF"
36099,3609978564,"WATERLOO, TOWN OF"
36099,3678553,"WATERLOO, VILLAGE OF"
36101,3610100287,"ADDISON, TOWN OF"
36101,3600276,"ADDISON, VILLAGE OF"
36101,3601440,"ALMOND, VILLAGE OF"
36101,3602583,"ARKPORT, VILLAGE OF"
36101,3610103342,"AVOCA, TOWN OF"
36101,3603331,"AVOCA, VILLAGE OF"
36101,3610104770,"BATH, TOWN OF"
36101,3604759,"BATH, VILLAGE OF"
36101,3606464,"BIG FLATS, VILLAGE OF"
36101,3610107740,"BRADFORD, TOWN OF"
36101,3610111880,"CAMERON, TOWN OF"
36101,3610111946,"CAMPBELL, TOWN OF"
36101,3611935,"CAMPBELL, VILLAGE OF"
36101,3610112265,"CANISTEO, TOWN OF"
36101,3612254,"CANISTEO, VILLAGE OF"
36101,3610112991,"CATON, TOWN OF"
36101,3610116738,"COHOCTON, TOWN OF"
36101,3616727,"COHOCTON, VILLAGE OF"
36101,3618036,"COOPERS PLAINS, VILLAGE OF"
36101,3610118256,"CORNING, CITY OF"
36101,3610118267,"CORNING, TOWN OF"
36101,3618256,"CORNING, VILLAGE OF"
36101,3610119675,"DANSVILLE, TOWN OF"
36101,3610124647,"ERWIN, TOWN OF"
36101,3610127551,"FREMONT, TOWN OF"
36101,3628145,"GANG MILLS, VILLAGE OF"
36101,3610130741,"GREENWOOD, TOWN OF"
36101,3631852,"HAMMONDSPORT, VILLAGE OF"
36101,3610132567,"HARTSVILLE, TOWN OF"
36101,3610135661,"HORNBY, TOWN OF"
36101,3610135672,"HORNELL, CITY OF"
36101,3610135683,"HORNELLSVILLE, TOWN OF"
36101,3635672,"HORNELL, VILLAGE OF"
36101,3610135837,"HOWARD, TOWN OF"
36101,3610138319,"JASPER, TOWN OF"
36101,3610142576,"LINDLEY, TOWN OF"
36101,3653055,"NORTH HORNELL, VILLAGE OF"
36101,3656088,"PAINTED POST, VILLAGE OF"
36101,3610159718,"PRATTSBURGH, TOWN OF"
36101,3659708,"PRATTSBURGH, VILLAGE OF"
36101,3610159982,"PULTENEY, TOWN OF"
36101,3610160653,"RATHBONE, TOWN OF"
36101,3662061,"RIVERSIDE, VILLAGE OF"
36101,3665354,"SAVONA, VILLAGE OF"
36101,3668847,"SOUTH CORNING, VILLAGE OF"
36101,36101,STEUBEN COUNTY
36101,3610173836,"THURSTON, TOWN OF"
36101,3610175440,"TROUPSBURG, TOWN OF"
36101,3610175737,"TUSCARORA, TOWN OF"
36101,3610176496,"URBANA, TOWN OF"
36101,3610178861,"WAYLAND, TOWN OF"
36101,3678850,"WAYLAND, VILLAGE OF"
36101,3610178883,"WAYNE, TOWN OF"
36101,3610181105,"WEST UNION, TOWN OF"
36101,3610181457,"WHEELER, TOWN OF"
36101,3610182843,"WOODHULL, TOWN OF"
36103,3601594,"AMAGANSETT, VILLAGE OF"
36103,3602044,"AMITYVILLE, VILLAGE OF"
36103,3602374,"AQUEBOGUE, VILLAGE OF"
36103,3602737,"ASHAROKEN, VILLAGE OF"
36103,3610304000,"BABYLON, TOWN OF"
36103,3603408,"BABYLON, VILLAGE OF"
36103,3604055,"BAITING HOLLOW, VILLAGE OF"
36103,3604913,"BAYPORT, VILLAGE OF"
36103,3604935,"BAY SHORE, VILLAGE OF"
36103,3605039,"BAYWOOD, VILLAGE OF"
36103,3605672,"BELLE TERRE, VILLAGE OF"
36103,3605771,"BELLPORT, VILLAGE OF"
36103,3607069,"BLUE POINT, VILLAGE OF"
36103,3607157,"BOHEMIA, VILLAGE OF"
36103,3608026,"BRENTWOOD, VILLAGE OF"
36103,3608136,"BRIDGEHAMPTON, VILLAGE OF"
36103,3608323,"BRIGHTWATERS, VILLAGE OF"
36103,3610310000,"BROOKHAVEN, TOWN OF"
36103,3609000,"BROOKHAVEN, VILLAGE OF"
36103,3611781,"CALVERTON, VILLAGE OF"
36103,3613376,"CENTEREACH, VILLAGE OF"
36103,3613420,"CENTER MORICHES, VILLAGE OF"
36103,3613442,"CENTERPORT, VILLAGE OF"
36103,3613552,"CENTRAL ISLIP, VILLAGE OF"
36103,3616958,"COLD SPRING HARBOR, VILLAGE OF"
36103,3617530,"COMMACK, VILLAGE OF"
36103,3618146,"COPIAGUE, VILLAGE OF"
36103,3618157,"CORAM, VILLAGE OF"
36103,3619466,"CUTCHOGUE, VILLAGE OF"
36103,3619972,"DEER PARK, VILLAGE OF"
36103,3620379,"DERING HARBOR, VILLAGE OF"
36103,3620687,"DIX HILLS, VILLAGE OF"
36103,3621985,"EAST FARMINGDALE, VILLAGE OF"
36103,3622200,"EAST HAMPTON NORTH, VILLAGE OF"
36103,3610322194,"EAST HAMPTON, TOWN OF"
36103,3622183,"EAST HAMPTON, VILLAGE OF"
36103,3622315,"EAST ISLIP, VILLAGE OF"
36103,3622447,"EAST MARION, VILLAGE OF"
36103,3622480,"EAST MASSAPEQUA, VILLAGE OF"
36103,3622546,"EAST MORICHES, VILLAGE OF"
36103,3622612,"EAST NORTHPORT, VILLAGE OF"
36103,3622733,"EAST PATCHOGUE, VILLAGE OF"
36103,3622810,"EASTPORT, VILLAGE OF"
36103,3622832,"EAST QUOGUE, VILLAGE OF"
36103,3622980,"EAST SHOREHAM, VILLAGE OF"
36103,3623316,"EATONS NECK, VILLAGE OF"
36103,3624405,"ELWOOD, VILLAGE OF"
36103,3625384,"FARMINGDALE, VILLAGE OF"
36103,3625417,"FARMINGVILLE, VILLAGE OF"
36103,3625839,"FIRE ISLAND, VILLAGE OF"
36103,3625923,"FISHERS ISLAND, VILLAGE OF"
36103,3626121,"FLANDERS, VILLAGE OF"
36103,3626946,"FORT SALONGA, VILLAGE OF"
36103,3628990,"GILGO, VILLAGE OF"
36103,3629509,"GORDON HEIGHTS, VILLAGE OF"
36103,3630235,"GREAT RIVER, VILLAGE OF"
36103,3630543,"GREENLAWN, VILLAGE OF"
36103,3630576,"GREENPORT, VILLAGE OF"
36103,3630581,"GREENPORT WEST, VILLAGE OF"
36103,3631445,"HALESITE, VILLAGE OF"
36103,3631896,"HAMPTON BAYS, VILLAGE OF"
36103,3632732,"HAUPPAUGE, VILLAGE OF"
36103,3632963,"HEAD OF THE HARBOR, VILLAGE OF"
36103,3635056,"HOLBROOK, VILLAGE OF"
36103,3635254,"HOLTSVILLE, VILLAGE OF"
36103,3637022,"HUNTINGTON BAY, VILLAGE OF"
36103,3637044,"HUNTINGTON STATION, VILLAGE OF"
36103,3610337000,"HUNTINGTON, TOWN OF"
36103,3636233,"HUNTINGTON, VILLAGE OF"
36103,3637840,"ISLANDIA, VILLAGE OF"
36103,3638022,"ISLIP TERRACE, VILLAGE OF"
36103,3610338000,"ISLIP, TOWN OF"
36103,3637869,"ISLIP, VILLAGE OF"
36103,3638253,"JAMESPORT, VILLAGE OF"
36103,3639672,"KINGS PARK, VILLAGE OF"
36103,3640530,"LAKE GROVE, VILLAGE OF"
36103,3640838,"LAKE RONKONKOMA, VILLAGE OF"
36103,3641487,"LAUREL HOLLOW, VILLAGE OF"
36103,3641465,"LAUREL, VILLAGE OF"
36103,3642554,"LINDENHURST, VILLAGE OF"
36103,3643005,"LLOYD HARBOR, VILLAGE OF"
36103,3645139,"MANORVILLE, VILLAGE OF"
36103,3646085,"MASTIC BEACH, VILLAGE OF"
36103,3646074,"MASTIC, VILLAGE OF"
36103,3646140,"MATTITUCK, VILLAGE OF"
36103,3646404,"MEDFORD, VILLAGE OF"
36103,3646514,"MELVILLE, VILLAGE OF"
36103,3646976,"MIDDLE ISLAND, VILLAGE OF"
36103,3647306,"MILLER PLACE, VILLAGE OF"
36103,3648054,"MONTAUK, VILLAGE OF"
36103,3648450,"MORICHES, VILLAGE OF"
36103,3649066,"MOUNT SINAI, VILLAGE OF"
36103,3649424,"NAPEAGUE, VILLAGE OF"
36103,3649825,"NESCONSET, VILLAGE OF"
36103,3650727,"NEW SUFFOLK, VILLAGE OF"
36103,3651286,"NISSEQUOGUE, VILLAGE OF"
36103,3651396,"NORTH AMITYVILLE, VILLAGE OF"
36103,3651418,"NORTHAMPTON, VILLAGE OF"
36103,3651440,"NORTH BABYLON, VILLAGE OF"
36103,3651495,"NORTH BAY SHORE, VILLAGE OF"
36103,3651528,"NORTH BELLPORT, VILLAGE OF"
36103,3652078,"NORTH GREAT RIVER, VILLAGE OF"
36103,3652188,"NORTH HAVEN, VILLAGE OF"
36103,3653198,"NORTH LINDENHURST, VILLAGE OF"
36103,3653319,"NORTH PATCHOGUE, VILLAGE OF"
36103,3653396,"NORTHPORT, VILLAGE OF"
36103,3653561,"NORTH SEA, VILLAGE OF"
36103,3653775,"NORTHVILLE, VILLAGE OF"
36103,3653852,"NORTHWEST HARBOR, VILLAGE OF"
36103,3654056,"NOYACK, VILLAGE OF"
36103,3654112,"OAK BEACH-CAPTREE, VILLAGE OF"
36103,3654144,"OAKDALE, VILLAGE OF"
36103,3654430,"OCEAN BEACH, VILLAGE OF"
36103,3654551,"OLD BETHPAGE, VILLAGE OF"
36103,3654617,"OLD FIELD, VILLAGE OF"
36103,3655321,"ORIENT, VILLAGE OF"
36103,3656660,"PATCHOGUE, VILLAGE OF"
36103,3656968,"PECONIC, VILLAGE OF"
36103,3658442,"PLAINVIEW, VILLAGE OF"
36103,3610359106,"POOSPATUCK, TOWN OF"
36103,3659157,"POQUOTT, VILLAGE OF"
36103,3659377,"PORT JEFFERSON STATION, VILLAGE OF"
36103,3659355,"PORT JEFFERSON, VILLAGE OF"
36103,3660408,"QUIOGUE, VILLAGE OF"
36103,3660422,"QUOGUE, VILLAGE OF"
36103,3661142,"REMSENBURG-SPEONK, VILLAGE OF"
36103,3661665,"RIDGE, VILLAGE OF"
36103,3610361984,"RIVERHEAD, TOWN OF"
36103,3661973,"RIVERHEAD, VILLAGE OF"
36103,3662066,"RIVERSIDE, VILLAGE OF"
36103,3663319,"ROCKY POINT, VILLAGE OF"
36103,3663473,"RONKONKOMA, VILLAGE OF"
36103,3664452,"SAGAPONACK, VILLAGE OF"
36103,3664485,"SAG HARBOR, VILLAGE OF"
36103,3664881,"SALTAIRE, VILLAGE OF"
36103,3665409,"SAYVILLE, VILLAGE OF"
36103,3666212,"SELDEN, VILLAGE OF"
36103,3666481,"SETAUKET-EAST SETAUKET, VILLAGE OF"
36103,3666850,"SHELTER ISLAND HEIGHTS, VILLAGE OF"
36103,3610366839,"SHELTER ISLAND, TOWN OF"
36103,3666828,"SHELTER ISLAND, VILLAGE OF"
36103,3667048,"SHINNECOCK HILLS, VILLAGE OF"
36103,3610367059,"SHINNECOCK, TOWN OF"
36103,3667070,"SHIRLEY, VILLAGE OF"
36103,3667191,"SHOREHAM, VILLAGE OF"
36103,3610368000,"SMITHTOWN, TOWN OF"
36103,3667851,"SMITHTOWN, VILLAGE OF"
36103,3668374,"SOUND BEACH, VILLAGE OF"
36103,3610368473,"SOUTHAMPTON, TOWN OF"
36103,3668462,"SOUTHAMPTON, VILLAGE OF"
36103,3669001,"SOUTH FARMINGDALE, VILLAGE OF"
36103,3669254,"SOUTH HUNTINGTON, VILLAGE OF"
36103,3610369463,"SOUTHOLD, TOWN OF"
36103,3669452,"SOUTHOLD, VILLAGE OF"
36103,3670387,"SPRINGS, VILLAGE OF"
36103,3664584,"ST. JAMES, VILLAGE OF"
36103,3671620,"STONY BROOK UNIVERSITY, VILLAGE OF"
36103,3671608,"STONY BROOK, VILLAGE OF"
36103,36103,SUFFOLK COUNTY
36103,3673352,"TERRYVILLE, VILLAGE OF"
36103,3675572,"TUCKAHOE, VILLAGE OF"
36103,3677519,"THE BRANCH, VILLAGE OF"
36103,3677772,"WADING RIVER, VILLAGE OF"
36103,3677805,"WAINSCOTT, VILLAGE OF"
36103,3678575,"WATER MILL, VILLAGE OF"
36103,3679246,"WEST BABYLON, VILLAGE OF"
36103,3679301,"WEST BAY SHORE, VILLAGE OF"
36103,3680181,"WESTHAMPTON BEACH, VILLAGE OF"
36103,3680186,"WEST HAMPTON DUNES, VILLAGE OF"
36103,3680170,"WESTHAMPTON, VILLAGE OF"
36103,3680258,"WEST HILLS, VILLAGE OF"
36103,3680302,"WEST ISLIP, VILLAGE OF"
36103,3680885,"WEST SAYVILLE, VILLAGE OF"
36103,3681419,"WHEATLEY HEIGHTS, VILLAGE OF"
36103,3682744,"WOODBURY, VILLAGE OF"
36103,3683294,"WYANDANCH, VILLAGE OF"
36103,3683426,"YAPHANK, VILLAGE OF"
36105,3610506310,"BETHEL, TOWN OF"
36105,3606959,"BLOOMINGBURG, VILLAGE OF"
36105,3610511759,"CALLICOON, TOWN OF"
36105,3611748,"CALLICOON, VILLAGE OF"
36105,3610516661,"COCHECTON, TOWN OF"
36105,3618762,"CRAGSMOOR, VILLAGE OF"
36105,3610520104,"DELAWARE, TOWN OF"
36105,3610525241,"FALLSBURG, TOWN OF"
36105,3610526528,"FORESTBURGH, TOWN OF"
36105,3610527573,"FREMONT, TOWN OF"
36105,3610534473,"HIGHLAND, TOWN OF"
36105,3635738,"HORTONVILLE, VILLAGE OF"
36105,3638506,"JEFFERSONVILLE, VILLAGE OF"
36105,3610542235,"LIBERTY, TOWN OF"
36105,3642224,"LIBERTY, VILLAGE OF"
36105,3642928,"LIVINGSTON MANOR, VILLAGE OF"
36105,3643038,"LOCH SHELDRAKE, VILLAGE OF"
36105,3610543786,"LUMBERLAND, TOWN OF"
36105,3610544809,"MAMAKATING, TOWN OF"
36105,3648175,"MONTICELLO, VILLAGE OF"
36105,3649473,"NARROWSBURG, VILLAGE OF"
36105,3610549847,"NEVERSINK, TOWN OF"
36105,3663132,"ROCK HILL, VILLAGE OF"
36105,3610563176,"ROCKLAND, TOWN OF"
36105,3663583,"ROSCOE, VILLAGE OF"
36105,3667730,"SMALLWOOD, VILLAGE OF"
36105,3668968,"SOUTH FALLSBURG, VILLAGE OF"
36105,36105,SULLIVAN COUNTY
36105,3610573627,"THOMPSON, TOWN OF"
36105,3610575759,"TUSTEN, TOWN OF"
36105,3682953,"WOODRIDGE, VILLAGE OF"
36105,3683272,"WURTSBORO, VILLAGE OF"
36107,3602308,"APALACHIN, VILLAGE OF"
36107,3610704671,"BARTON, TOWN OF"
36107,3610706145,"BERKSHIRE, TOWN OF"
36107,3610712221,"CANDOR, TOWN OF"
36107,3612210,"CANDOR, VILLAGE OF"
36107,3610749913,"NEWARK VALLEY, TOWN OF"
36107,3649902,"NEWARK VALLEY, VILLAGE OF"
36107,3610751121,"NICHOLS, TOWN OF"
36107,3651110,"NICHOLS, VILLAGE OF"
36107,3610755893,"OWEGO, TOWN OF"
36107,3655882,"OWEGO, VILLAGE OF"
36107,3610761511,"RICHFORD, TOWN OF"
36107,3610770178,"SPENCER, TOWN OF"
36107,3670167,"SPENCER, VILLAGE OF"
36107,36107,TIOGA COUNTY
36107,3610773968,"TIOGA, TOWN OF"
36107,3678806,"WAVERLY, VILLAGE OF"
36109,3610912606,"CAROLINE, TOWN OF"
36109,3613079,"CAYUGA HEIGHTS, VILLAGE OF"
36109,3610919620,"DANBY, TOWN OF"
36109,3610920962,"DRYDEN, TOWN OF"
36109,3620951,"DRYDEN, VILLAGE OF"
36109,3622326,"EAST ITHACA, VILLAGE OF"
36109,3610924548,"ENFIELD, TOWN OF"
36109,3626561,"FOREST HOME, VILLAGE OF"
36109,3627529,"FREEVILLE, VILLAGE OF"
36109,3610930972,"GROTON, TOWN OF"
36109,3630961,"GROTON, VILLAGE OF"
36109,3610938077,"ITHACA, CITY OF"
36109,3610938088,"ITHACA, TOWN OF"
36109,3638077,"ITHACA, VILLAGE OF"
36109,3610941234,"LANSING, TOWN OF"
36109,3641223,"LANSING, VILLAGE OF"
36109,3650257,"NEWFIELD HAMLET, VILLAGE OF"
36109,3610950254,"NEWFIELD, TOWN OF"
36109,3651915,"NORTHEAST ITHACA, VILLAGE OF"
36109,3653853,"NORTHWEST ITHACA, VILLAGE OF"
36109,3669199,"SOUTH HILL, VILLAGE OF"
36109,36109,TOMPKINS COUNTY
36109,3675506,"TRUMANSBURG, VILLAGE OF"
36109,3610975990,"ULYSSES, TOWN OF"
36111,3600155,"ACCORD, VILLAGE OF"
36111,3616452,"CLINTONDALE, VILLAGE OF"
